,Query,OriginalCategory,OriginalBrand,OriginalRank,OriginalTitle,OriginalPrice,CandidateCategory,CandidateBrand,CandidateRank,CandidateTitle,CandidatePrice
265,뉴발란스,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0,스니커즈,뉴발란스,505.0,"뉴발란스 MS574SCO 스니커즈, 블랙, 220",50140.0
266,뉴발란스,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0
267,뉴발란스,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0,스니커즈,뉴발란스,486.0,"뉴발란스 MRL247GR 스니커즈, 블랙, 220",46420.0
268,뉴발란스,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0,스니커즈,뉴발란스,489.0,"뉴발란스 MRL247VE 스니커즈, 블랙, 220",69500.0
269,뉴발란스,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0,스니커즈,뉴발란스,530.0,"뉴발란스 U520BD 스니커즈,220",49500.0
270,뉴발란스,운동화,뉴발란스,7.0,"뉴발란스 WCOASBK3 운동화, 블랙, 220",41040.0,운동화,뉴발란스,484.0,"뉴발란스 운동화 ML878GB, 블랙, 220",49500.0
271,뉴발란스,운동화,뉴발란스,7.0,"뉴발란스 WCOASBK3 운동화, 블랙, 220",41040.0,운동화,뉴발란스,518.0,"뉴발란스 WCOASWT3 운동화, 화이트, 220",41040.0
272,뉴발란스,운동화,뉴발란스,7.0,"뉴발란스 WCOASBK3 운동화, 블랙, 220",41040.0,운동화,뉴발란스,507.0,"뉴발란스 운동화 MS574SBG, 그레이, 220",49500.0
273,뉴발란스,운동화,뉴발란스,7.0,"뉴발란스 WCOASBK3 운동화, 블랙, 220",41040.0,운동화,뉴발란스,538.0,"뉴발란스 WCOASSL3 운동화, 그레이,220",41040.0
274,뉴발란스,운동화,뉴발란스,7.0,"뉴발란스 WCOASBK3 운동화, 블랙, 220",41040.0,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0
275,뉴발란스,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0,스니커즈,뉴발란스,1.0,"뉴발란스 스니커즈 U520AJ, 블랙, 220",49800.0
276,뉴발란스,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0,스니커즈,뉴발란스,505.0,"뉴발란스 MS574SCO 스니커즈, 블랙, 220",50140.0
277,뉴발란스,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0,스니커즈,뉴발란스,486.0,"뉴발란스 MRL247GR 스니커즈, 블랙, 220",46420.0
278,뉴발란스,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0,스니커즈,뉴발란스,489.0,"뉴발란스 MRL247VE 스니커즈, 블랙, 220",69500.0
279,뉴발란스,스니커즈,뉴발란스,5.0,"뉴발란스 MRL247LK 스니커즈, 블랙,220",49500.0,스니커즈,뉴발란스,530.0,"뉴발란스 U520BD 스니커즈,220",49500.0
280,뉴발란스,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0,런닝화,뉴발란스WCRUZBK운동화,556.0,"뉴발란스WCRUZBK운동화, 혼합 색상, 220",44500.0
281,뉴발란스,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0,운동화,뉴발란스,12.0,"뉴발란스 MRT580XH운동화, 혼합 색상, 220",54500.0
282,뉴발란스,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0
283,뉴발란스,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0,운동화,뉴발란스,563.0,"뉴발란스 여성용 러닝화 WZANTBK3, 혼합 색상, 220",49500.0
284,뉴발란스,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0,운동화,뉴발란스,482.0,"뉴발란스 247 운동화 MRL247BG, 혼합 색상, 220",34320.0
285,뉴발란스,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0,운동화,뉴발란스WL999WM운동화,5.0,"뉴발란스WL999WM운동화, 혼합 색상, 220",64500.0
286,뉴발란스,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0,스니커즈,뉴발란스,530.0,"뉴발란스 U520BD 스니커즈,220",49500.0
287,뉴발란스,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0,스니커즈,뉴발란스,522.0,"뉴발란스 WL520AG 스니커즈,220",49500.0
288,뉴발란스,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0,런닝화,뉴발란스WCRUZBK운동화,556.0,"뉴발란스WCRUZBK운동화, 혼합 색상, 220",44500.0
289,뉴발란스,운동화,뉴발란스WL999TB운동화,8.0,"뉴발란스WL999TB운동화, 혼합색상, 220",64500.0,운동화,뉴발란스,12.0,"뉴발란스 MRT580XH운동화, 혼합 색상, 220",54500.0
290,하기스,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,14.0,"하기스 2018 매직핏 팬티형 기저귀 남아용 대형 4단계(10~14kg), 144매",43660.0
291,하기스,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0
292,하기스,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,33.0,"하기스 보송보송 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 156매",33390.0
293,하기스,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,31.0,"하기스 맥스드라이 팬티형 기저귀 여아용 대형 4단계(10~14kg), 96매",35500.0
294,하기스,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,24.0,"하기스 맥스드라이 팬티형 기저귀 남아용 대형 4단계(10~14kg), 96매",35510.0
295,하기스,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0
296,하기스,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0,기저귀,하기스,18.0,"하기스 네이처메이드 밴드형 기저귀 남아용 중형 3단계(7~11kg), 132매",38830.0
297,하기스,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0,기저귀,하기스,45.0,"하기스 2018 매직핏 꿀벅지 밴드형 기저귀 아동공용 중형 3단계 플러스(7~11kg), 198매",48900.0
298,하기스,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0
299,하기스,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0,기저귀,하기스,17.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 108매",34870.0
300,하기스,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0
301,하기스,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0,기저귀,하기스,14.0,"하기스 맥스드라이 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 80매",35510.0
302,하기스,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0,기저귀,하기스,12.0,"하기스 맥스드라이 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",35510.0
303,하기스,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0,기저귀,하기스,20.0,"하기스 네이처메이드 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",42400.0
304,하기스,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
305,하기스,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0
306,하기스,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0,기저귀,하기스,12.0,"하기스 맥스드라이 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",35510.0
307,하기스,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0,기저귀,하기스,20.0,"하기스 네이처메이드 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",42400.0
308,하기스,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
309,하기스,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0,기저귀,하기스,14.0,"하기스 맥스드라이 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 80매",35510.0
310,하기스,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0
311,하기스,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0,기저귀,하기스,31.0,"하기스 맥스드라이 팬티형 기저귀 여아용 대형 4단계(10~14kg), 96매",35500.0
312,하기스,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0,기저귀,하기스,46.0,"하기스 네이처메이드 팬티형 기저귀 여아용 대형 4단계(10~14kg), 96매",42390.0
313,하기스,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0,기저귀,하기스,14.0,"하기스 2018 매직핏 팬티형 기저귀 남아용 대형 4단계(10~14kg), 144매",43660.0
314,하기스,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0,기저귀,하기스,17.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 108매",34870.0
315,하기스,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,7.0,"하기스 2018 매직핏 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 120매",47010.0
316,하기스,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,4.0,"하기스 매직핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 120매",44050.0
317,하기스,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,12.0,"하기스 맥스드라이 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",35510.0
318,하기스,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,14.0,"하기스 맥스드라이 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 80매",35510.0
319,하기스,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,20.0,"하기스 네이처메이드 팬티형 기저귀 여아용 특대형 5단계(13~18kg), 80매",42400.0
320,하기스,기저귀,하기스,3.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0,기저귀,하기스,18.0,"하기스 보송보송 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 228매",33390.0
321,하기스,기저귀,하기스,3.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0,기저귀,하기스,29.0,"하기스 네이처메이드 밴드형 기저귀 남아용 소형 2단계(4~8kg), 156매",42870.0
322,하기스,기저귀,하기스,3.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0,기저귀,하기스,34.0,"하기스 네이처메이드 밴드형 기저귀 여아용 소형 2단계(4~8kg), 156매",43500.0
323,하기스,기저귀,하기스,3.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0
324,하기스,기저귀,하기스,3.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0
325,하기스,기저귀,하기스,10.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 점보 6단계(17kg~), 88매",33030.0,기저귀,하기스,24.0,"하기스 2018 매직핏 팬티형 기저귀 남아용 점보형 6단계(17kg ~ ), 104매",50900.0
326,하기스,기저귀,하기스,10.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 점보 6단계(17kg~), 88매",33030.0,기저귀,하기스,32.0,"하기스 맥스드라이 팬티형 기저귀 남아용 점보형 6단계(17kg~), 68매",35510.0
327,하기스,기저귀,하기스,10.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 점보 6단계(17kg~), 88매",33030.0,기저귀,하기스,28.0,"하기스 네이처메이드 팬티형 기저귀 남아용 점보형 6단계(17kg~), 68매",42400.0
328,하기스,기저귀,하기스,10.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 점보 6단계(17kg~), 88매",33030.0,기저귀,하기스,1.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
329,하기스,기저귀,하기스,10.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 점보 6단계(17kg~), 88매",33030.0,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0
330,하기스,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0,기저귀,하기스,14.0,"하기스 2018 매직핏 팬티형 기저귀 남아용 대형 4단계(10~14kg), 144매",43660.0
331,하기스,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0,기저귀,하기스,6.0,"하기스 매직핏팬티 기저귀 여아용 대형 4단계(10~14kg), 144매",46330.0
332,하기스,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0,기저귀,하기스,17.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 108매",34870.0
333,하기스,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0,기저귀,하기스,33.0,"하기스 보송보송 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 156매",33390.0
334,하기스,기저귀,하기스,7.0,"하기스 매직핏 밴드형 기저귀 남여공용 대형 4단계(10~14kg), 144매",41680.0,기저귀,하기스,5.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0
335,하기스,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0,기저귀,하기스,45.0,"하기스 2018 매직핏 꿀벅지 밴드형 기저귀 아동공용 중형 3단계 플러스(7~11kg), 198매",48900.0
336,하기스,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0
337,하기스,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0
338,하기스,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0,기저귀,하기스,18.0,"하기스 네이처메이드 밴드형 기저귀 남아용 중형 3단계(7~11kg), 132매",38830.0
339,하기스,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0,기저귀,하기스,26.0,"하기스 2018 매직핏 꿀벅지 팬티형 기저귀 아동공용 중형 3단계 플러스(8~11kg), 184매",49590.0
340,하기스,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,8.0,"하기스 맥스드라이 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 132매",33520.0
341,하기스,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,18.0,"하기스 네이처메이드 밴드형 기저귀 남아용 중형 3단계(7~11kg), 132매",38830.0
342,하기스,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,45.0,"하기스 2018 매직핏 꿀벅지 밴드형 기저귀 아동공용 중형 3단계 플러스(7~11kg), 198매",48900.0
343,하기스,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,2.0,"하기스 2018 매직핏 밴드형 기저귀 남녀공용 중형 3단계(7~11kg), 180매",42630.0
344,하기스,기저귀,하기스,9.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,18.0,"하기스 보송보송 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 228매",33390.0
345,냉장고,냉장고,미디어,9.0,"미디어 미니 냉장고 87L 자가설치, MR-87LS",148000.0,냉장고,미디어,59.0,"미디어 냉장고 MR-93LW1 93L 자가설치,",115650.0
346,냉장고,냉장고,미디어,9.0,"미디어 미니 냉장고 87L 자가설치, MR-87LS",148000.0,냉장고,미디어,116.0,"미디어 미니 냉장고 MR-50L 45L 자가설치, MR-50LW",88000.0
347,냉장고,냉장고,미디어,9.0,"미디어 미니 냉장고 87L 자가설치, MR-87LS",148000.0,냉장고,미디어,153.0,"미디어 1도어 냉장고 93L 자가설치, MR-93LS1",120150.0
348,냉장고,냉장고,미디어,9.0,"미디어 미니 냉장고 87L 자가설치, MR-87LS",148000.0,냉장고,미디어,156.0,"미디어 미니 냉장고 MR-50L 45L 자가설치, MR-50LB",91520.0
349,냉장고,냉장고,미디어,9.0,"미디어 미니 냉장고 87L 자가설치, MR-87LS",148000.0,냉장고,미디어,172.0,"미디어 미니 냉장고 MR-50L 45L 자가설치, MR-50LS",89900.0
350,냉장고,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0,냉장고,하이얼,193.0,"하이얼 실속형 냉장고 46L 블랙, HRT48MDB",94490.0
351,냉장고,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0,냉장고,하이얼,78.0,"하이얼 소형 냉장고 76L 자가설치, HRT78MDW",106480.0
352,냉장고,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0,냉장고,하이얼,28.0,"하이얼 실속형 냉장고 85 L 화이트 자가설치, HRT88MDW",138930.0
353,냉장고,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0,냉장고,삼성전자,39.0,"삼성전자  냉장고 RT38K5039WW 381 L 방문설치,",579450.0
354,냉장고,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0
355,냉장고,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0,냉장고,삼성전자,39.0,"삼성전자  냉장고 RT38K5039WW 381 L 방문설치,",579450.0
356,냉장고,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0,냉장고,삼성전자,104.0,"삼성전자 냉장고 RB38J7200S4 401L 방문설치,",789000.0
357,냉장고,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0,냉장고,삼성전자,48.0,삼성전자  냉장고 RT17N1000WW 160L 방문설치,278000.0
358,냉장고,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0,냉장고,삼성전자,91.0,삼성전자 T9000 양문형 냉장고 RF85M91627X 853L 방문설치,2040390.0
359,냉장고,냉장고,삼성전자,1.0,삼성전자 양문형 냉장고 RS82M6000S8 815L,990000.0,냉장고,하이얼,8.0,"하이얼 냉장고 85L 블랙, HRT88MDB",159000.0
360,나이키,운동용품,나이키,10.0,"나이키 유스 드라이 아카데미 KPZ 스포츠 팬츠 839365016, M(60), 검정",32840.0,운동용품,나이키,52.0,"나이키 남성용 AS 드라이 GFX 1 쇼트 891217036, S(75), 회색 + 검정",29900.0
361,나이키,운동용품,나이키,10.0,"나이키 유스 드라이 아카데미 KPZ 스포츠 팬츠 839365016, M(60), 검정",32840.0,운동용품,나이키,478.0,"나이키 스테인레스 하이퍼차지 트위스트 보틀 16oz AC4245068, 검정",36780.0
362,나이키,운동용품,나이키,10.0,"나이키 유스 드라이 아카데미 KPZ 스포츠 팬츠 839365016, M(60), 검정",32840.0,운동용품,나이키,83.0,"나이키 우먼스 펀더멘탈 트레이닝 글러브 GX0071-047, L",15500.0
363,나이키,운동용품,나이키,10.0,"나이키 유스 드라이 아카데미 KPZ 스포츠 팬츠 839365016, M(60), 검정",32840.0,운동용품,나이키,373.0,나이키 르브론 올코트 농구공 7호 BB0625-855,31290.0
364,나이키,운동용품,나이키,10.0,"나이키 유스 드라이 아카데미 KPZ 스포츠 팬츠 839365016, M(60), 검정",32840.0,운동용품,나이키,56.0,"나이키 AS 드라이 스쿼드 17 SDF 스포츠 바람막이자켓 832236010, XS(85), 검정 + 백색",183200.0
365,아디다스,운동용품,아디다스,10.0,"아디다스 티로 백팩 S98393, FREE, 검정 + 다크그레이 + 백색",26460.0,운동용품,아디다스,107.0,"아디다스 퍼포먼스 글러브 CY6802, 검정, M",16950.0
366,아디다스,운동용품,아디다스,10.0,"아디다스 티로 백팩 S98393, FREE, 검정 + 다크그레이 + 백색",26460.0,운동용품,아디다스,55.0,"아디다스 클라이마웜 장갑 DM4410, 검정 + 실버, M",17430.0
367,아디다스,운동용품,아디다스,10.0,"아디다스 티로 백팩 S98393, FREE, 검정 + 다크그레이 + 백색",26460.0,운동용품,아디다스,84.0,"아디다스 테니스 손목밴드 CF6278, L, 블랙",6700.0
368,아디다스,운동용품,아디다스,10.0,"아디다스 티로 백팩 S98393, FREE, 검정 + 다크그레이 + 백색",26460.0,운동용품,아디다스,51.0,"아디다스 이큅먼트 레이싱ADV CQ2243, BLACK, 220",74900.0
369,아디다스,운동용품,아디다스,10.0,"아디다스 티로 백팩 S98393, FREE, 검정 + 다크그레이 + 백색",26460.0,스포츠의류,아디다스,85.0,"아디다스 여성용 알파스킨 스포츠 롱 타이즈 CF6554, 2XS, 검정",32030.0
370,기저귀,기저귀,Alloves,9.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 XXL (13~17kg), 68매",18600.0,기저귀,블리스비,26.0,"블리스비 2017년 올러브 프리미엄 팬티형 기저귀 남녀공용 점보XXL (13~17kg), 102매",25040.0
371,기저귀,기저귀,Alloves,9.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 XXL (13~17kg), 68매",18600.0,기저귀,Alloves,43.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 특대형 (11~14kg), 76매",18600.0
372,기저귀,기저귀,Alloves,9.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 XXL (13~17kg), 68매",18600.0,기저귀,치쿨,44.0,"치쿨 슈페리어 팬티형 기저귀 남여공용 XXL(13kg~), 64매",16270.0
373,기저귀,기저귀,Alloves,9.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 XXL (13~17kg), 68매",18600.0,기저귀,보솜이,17.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 특대형 (13~18kg), 108매",28350.0
374,기저귀,기저귀,Alloves,9.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 XXL (13~17kg), 68매",18600.0,기저귀,마미포코,317.0,"마미포코 리프가닉 팬티형 기저귀 남녀공용 중형 3단계(7~11kg), 120매",46030.0
375,기저귀,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0
376,기저귀,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0,기저귀,페넬로페,37.0,"페넬로페 씬씬씬 에어슬림 팬티형 기저귀 남아용 특대형 5단계(11~14kg), 88매",35900.0
377,기저귀,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0,기저귀,Alloves,43.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 특대형 (11~14kg), 76매",18600.0
378,기저귀,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0
